"MDATE","RIQI","SENSOR_ID","SENSOR_NO","SENSOR_POSITION_JG","F11","F12","F13","F14","F15","F16","M_RESULT","REMARK1","REMARK2","REMARK3","REMARK4"
"2022-09-04 16:52:17","2022-09-04","SLS22","SLS22","3号索塔","1537.118","1595.105","1608.046","1736.978","1621.970","1771.441","3493.514","87.514",".026","正常",""
"2022-09-04 16:52:17","2022-09-04","SLX15","SLX15","5号索塔","1601.291","1521.581","1557.077","1506.753","1607.719","1557.462","4249.556","75.556",".018","正常",""
"2022-09-04 16:52:17","2022-09-04","SLX19","SLX19","6号索塔","1642.742","1670.243","1661.591","1585.853","1610.931","1736.116","3406.458","79.458",".024","正常",""
"2022-09-04 16:52:17","2022-09-04","SLS02","SLS02","1号索塔","1739.644","1708.980","1712.886","1615.213","1733.068","1617.367","3613.074","86.074",".024","正常",""
"2022-09-04 16:52:17","2022-09-04","SLS13","SLS13","2号索塔","1786.927","1755.595","1675.677","1576.965","1693.006","1628.281","3525.584","76.584",".022","正常",""
"2022-09-04 16:52:17","2022-09-04","SLS01","SLS01","1号索塔","1421.089","1603.893","1725.352","1523.551","1584.710","1726.490","5887.267","142.267",".025","正常",""
"2022-09-04 16:52:17","2022-09-04","SLX20","SLX20","6号索塔","1610.126","1709.567","1751.782","1770.733","1560.695","1668.341","3389.475","91.475",".028","正常",""
"2022-09-04 16:52:17","2022-09-04","SLS10","SLS10","2号索塔","1567.048","1456.634","1411.267","1588.101","1556.028","1500.996","4287.359","64.359",".015","正常",""
"2022-09-04 16:52:17","2022-09-04","SLX01","SLX01","4号索塔","1556.246","0.000","0.000","0.000","0.000","0.000","5874.651","129.651",".023","正常",""
"2022-09-04 16:52:17","2022-09-04","SLS23","SLS23","3号索塔","1567.385","1651.522","1678.137","1455.190","1436.532","1706.383","4013.766","71.766",".018","正常",""
"2022-09-04 16:52:17","2022-09-04","SLX13","SLX13","5号索塔","1802.721","1729.874","1691.994","1673.830","1728.198","1721.909","3551.848","102.848",".03","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX22","SLX22","6号索塔","1679.053","1532.468","1675.819","1683.800","1747.856","1511.388","3480.134","74.134",".022","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX07","SLX07","4号索塔","1650.368","1697.629","1579.515","1527.558","1554.592","1665.243","3662.232","96.232",".027","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX19","SLX19","6号索塔","1643.975","1670.137","1662.761","1588.271","1611.677","1736.656","3395.919","68.919",".021","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1501.318","1392.308","0.000","3821.429","58.429",".016","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS01","SLS01","1号索塔","1420.795","1604.282","1726.237","1523.233","1585.238","1726.396","5884.472","139.472",".024","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX13","SLX13","5号索塔","1803.040","1731.089","1693.884","1674.193","1728.417","1722.312","3543.71","94.71",".027","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX20","SLX20","6号索塔","1611.584","1710.536","1753.647","1772.749","1562.547","1668.583","3374.235","76.235",".023","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX10","SLX10","5号索塔","1571.644","1642.739","1487.243","1548.080","1616.663","1553.379","4291.799","68.799",".016","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX15","SLX15","5号索塔","1601.860","1521.321","1557.115","1508.735","1607.853","1557.451","4245.974","71.974",".017","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX24","SLX24","6号索塔","1642.486","1596.154","1645.153","1626.116","1648.302","1586.760","6392.552","138.552",".022","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS19","SLS19","3号索塔","1575.531","1648.341","1605.806","1612.939","1603.244","1665.713","3382.528","55.528",".017","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX16","SLX16","5号索塔","1557.107","1510.651","1678.723","1666.431","1650.369","1648.966","6836.485","136.485",".02","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS10","SLS10","2号索塔","1567.089","1456.796","1410.406","1589.112","1555.104","1500.129","4289.312","66.312",".016","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS18","SLS18","3号索塔","1564.289","1773.270","1508.562","1512.106","1745.976","1492.173","3832.093","69.093",".018","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX23","SLX23","6号索塔","1680.140","1669.714","1633.109","1549.640","1565.723","1585.412","4023.084","81.084",".021","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX06","SLX06","4号索塔","1743.328","1624.409","1603.767","1744.099","1754.631","1743.149","3038.106","81.106",".027","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX09","SLX09","5号索塔","1604.522","1490.585","1650.621","1572.152","1701.184","1434.346","7067.228","137.228",".02","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX17","SLX17","6号索塔","1610.083","1479.450","1642.796","1598.271","1744.174","2921.358","6568.211","127.211",".02","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS17","SLS17","3号索塔","1498.544","1481.420","1593.437","1662.602","1705.898","1540.424","6579.286","138.286",".021","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX01","SLX01","4号索塔","350.078","0.000","0.000","0.000","0.000","0.000","15899.344","10154.344","1.768","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX05","SLX05","4号索塔","1844.454","1669.100","1663.989","1782.761","1930.531","1597.931","2944.442","101.442",".036","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS07","SLS07","1号索塔","1546.466","1599.187","1677.512","1718.679","1636.165","1652.841","3668.79","102.79",".029","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX03","SLX03","4号索塔","1816.674","1696.077","1586.505","1726.972","1636.695","1784.523","3241.496","96.496",".031","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS11","SLS11","2号索塔","1709.715","1734.688","1534.624","1446.069","1701.560","1577.813","3822.996","76.996",".021","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX04","SLX04","4号索塔","1643.969","1726.836","1625.328","1756.523","1816.147","1755.676","3135.395","86.395",".028","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS14","SLS14","2号索塔","1329.169","1664.522","1547.866","1375.231","1841.703","1536.582","3794.569","97.569",".026","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX12","SLX12","5号索塔","1653.606","1578.020","1638.048","1776.515","1679.170","1620.875","3547.979","75.979",".022","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS13","SLS13","2号索塔","1787.488","1756.094","1675.410","1576.772","1691.797","1627.158","3528.544","79.544",".023","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS21","SLS21","3号索塔","1646.038","1591.333","1612.450","1683.630","1570.749","1659.691","3444.996","72.996",".022","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS15","SLS15","2号索塔","1918.534","1576.373","1713.047","1612.331","1333.704","1682.480","4259.981","85.981",".021","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX21","SLX21","6号索塔","1705.719","1733.474","1640.553","1584.292","1575.347","1599.225","3444.962","72.962",".022","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX02","SLX02","4号索塔","1566.909","1609.182","1654.401","1763.931","1733.247","1655.366","3621.094","94.094",".027","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS02","SLS02","1号索塔","1738.350","1708.852","1713.372","1614.497","1732.963","1616.151","3617.775","90.775",".026","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS24","SLS24","3号索塔","1527.711","1583.086","1507.800","1477.516","1660.643","1600.782","6375.803","121.803",".019","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS20","SLS20","3号索塔","1830.859","1798.034","1714.901","1546.537","1581.155","1721.746","3356.886","58.886",".018","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1708.452","0.000","0.000","5892.44","135.44",".024","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS08","SLS08","1号索塔","1666.253","1548.311","1529.830","1680.389","1478.616","1626.812","5891.201","134.201",".023","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS22","SLS22","3号索塔","1536.845","1593.650","1608.021","1736.752","1622.104","1779.517","3481.219","75.219",".022","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS16","SLS16","2号索塔","1671.391","1718.106","1748.806","1600.573","1642.697","1690.999","6830.622","130.622",".019","正常",""
"2022-09-06 10:52:11","2022-09-06","SLX11","SLX11","5号索塔","1621.069","1659.591","1749.937","1596.278","1666.786","1591.415","3825.486","79.486",".021","正常",""
"2022-09-06 10:52:11","2022-09-06","SLS06","SLS06","1号索塔","1722.033","1763.560","1539.095","1709.289","1767.483","1714.994","3063.504","106.504",".036","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX06","SLX06","4号索塔","1743.512","1624.561","1604.412","1744.174","1755.044","1743.108","3035.528","78.528",".027","正常",""
"2022-09-06 12:52:10","2022-09-06","SLS23","SLS23","3号索塔","1568.303","1651.772","1677.575","1455.449","1435.307","1707.058","4013.118","71.118",".018","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX16","SLX16","5号索塔","1556.993","1510.500","1678.634","1666.314","1650.298","1649.138","6837.374","137.374",".021","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX10","SLX10","5号索塔","1571.568","1643.075","1487.414","1548.177","1616.812","1553.433","4290.691","67.691",".016","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX13","SLX13","5号索塔","1803.516","1731.314","1693.911","1674.614","1728.979","1722.867","3539.482","90.482",".026","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX24","SLX24","6号索塔","1642.561","1596.086","1644.962","1626.222","1648.208","1587.121","6392.109","138.109",".022","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX23","SLX23","6号索塔","1680.160","1669.839","1633.484","1549.608","1569.517","1585.807","4016.028","74.028",".019","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX05","SLX05","4号索塔","1844.819","1669.385","1664.105","1783.029","1930.891","1600.960","2936.515","93.515",".033","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX15","SLX15","5号索塔","1602.080","1521.343","1557.326","1508.521","1608.162","1558.037","4244.258","70.258",".017","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX04","SLX04","4号索塔","1643.923","1726.695","1625.659","1756.154","1816.080","1755.520","3136.282","87.282",".029","正常",""
"2022-09-06 12:52:10","2022-09-06","SLS19","SLS19","3号索塔","1575.887","1648.710","1606.421","1613.332","1604.217","1666.008","3377.31","50.31",".015","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX01","SLX01","4号索塔","1556.800","0.000","0.000","0.000","0.000","0.000","5867.132","122.132",".021","正常",""
"2022-09-06 12:52:10","2022-09-06","SLS06","SLS06","1号索塔","1722.875","1763.866","1539.539","1709.829","1768.157","1715.859","3056.754","99.754",".034","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX02","SLX02","4号索塔","1569.020","1609.958","1654.568","1764.378","1733.506","1655.800","3614.635","87.635",".025","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX21","SLX21","6号索塔","1706.444","1733.993","1641.297","1585.250","1575.987","1600.603","3436.208","64.208",".019","正常",""
"2022-09-06 12:52:10","2022-09-06","SLS01","SLS01","1号索塔","1420.948","1604.728","1726.587","1523.906","1585.624","1726.718","5879.052","134.052",".023","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX12","SLX12","5号索塔","1652.952","1577.312","1637.930","1776.090","1678.934","1620.145","3553.07","81.07",".023","正常",""
"2022-09-06 12:52:10","2022-09-06","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-09-06 12:52:10","2022-09-06","SLX22","SLX22","6号索塔","1679.259","1533.054","1676.512","1684.195","1748.394","1511.551","3475.551","69.551",".02","正常",""
"2022-09-06 12:52:10","2022-09-06","SLS04","SLS04","1号索塔","1696.696","1694.073","1694.897","1696.682","1696.674","1697.289","3114.006","65.006",".021","正常",""
"2022-09-06 12:52:10","2022-09-06","SLS12","SLS12","2号索塔","1646.993","1641.135","1696.920","1655.883","1777.010","1685.863","3560.751","88.751",".026","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS08","SLS08","1号索塔","1667.792","1547.432","1529.106","1680.460","1479.010","1628.404","5886.263","129.263",".022","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS19","SLS19","3号索塔","1573.340","1646.976","1605.531","1611.278","1602.652","1666.145","3392.277","65.277",".02","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX10","SLX10","5号索塔","1570.165","1641.198","1485.047","1545.790","1615.375","1552.727","4305.862","82.862",".02","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1498.504","1390.597","0.000","3840.26","77.26",".021","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX24","SLX24","6号索塔","1642.172","1592.100","1642.438","1624.431","1647.141","1585.849","6419.267","165.267",".026","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS21","SLS21","3号索塔","1646.899","1591.434","1611.944","1683.592","1569.859","1659.406","3446.262","74.262",".022","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX02","SLX02","4号索塔","1567.044","1607.267","1652.372","1763.633","1732.453","1654.208","3630.644","103.644",".029","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX22","SLX22","6号索塔","1677.231","0.000","1674.703","1681.727","1746.365","1509.151","4759.534","1353.534",".397","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX12","SLX12","5号索塔","1651.813","1575.731","1637.213","1773.902","1678.321","1617.941","3568.183","96.183",".028","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS04","SLS04","1号索塔","1696.855","1694.108","1694.931","1696.820","1696.674","1697.298","3113.322","64.322",".021","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS11","SLS11","2号索塔","1708.730","1734.033","1534.785","1445.915","1700.574","1575.684","3831.451","85.451",".023","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS16","SLS16","2号索塔","1669.003","1717.110","1748.247","1597.806","1643.237","1689.601","6849.818","149.818",".022","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS20","SLS20","3号索塔","311.704","1796.554","1713.027","1546.486","1581.177","1721.346","5116.047","1818.047",".551","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS24","SLS24","3号索塔","1528.678","1584.819","1506.159","1477.837","1659.603","1600.690","6375.27","121.27",".019","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX21","SLX21","6号索塔","1704.971","1732.088","1640.179","1583.395","1573.906","1597.709","3456.221","84.221",".025","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX04","SLX04","4号索塔","1643.380","1724.977","1625.048","1753.803","1815.256","1753.395","3151.557","102.557",".034","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX14","SLX14","5号索塔","1654.669","1650.656","1568.195","1563.826","1769.632","1453.127","3799.053","102.053",".028","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1706.818","0.000","0.000","5916.79","159.79",".028","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS13","SLS13","2号索塔","1787.018","1755.015","1674.761","1576.594","1692.911","1627.085","3531.061","82.061",".024","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX06","SLX06","4号索塔","1738.892","1622.563","1603.627","1744.081","1752.844","1743.961","3051.817","94.817",".032","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS17","SLS17","3号索塔","1497.929","1481.005","1593.688","1662.179","1704.516","1538.063","6591.197","150.197",".023","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS07","SLS07","1号索塔","1545.627","1599.190","1680.731","1717.140","1635.642","1654.397","3665.756","99.756",".028","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX16","SLX16","5号索塔","1556.386","1508.864","1678.068","1664.722","1650.044","1648.980","6849.103","149.103",".022","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX20","SLX20","6号索塔","1610.264","1709.523","1751.885","1770.265","1559.529","1668.510","3391.671","93.671",".028","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX23","SLX23","6号索塔","1676.208","1668.884","1632.098","1549.304","1564.616","1584.646","4035.613","93.613",".024","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX15","SLX15","5号索塔","1600.916","1517.316","1556.484","1505.365","1607.455","1556.885","4260.43","86.43",".021","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS10","SLS10","2号索塔","1566.366","1456.275","1409.866","1587.517","1555.304","1500.234","4293.813","70.813",".017","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS05","SLS05","1号索塔","1703.135","1736.435","1780.895","1696.164","1715.137","1736.407","2946.295","103.295",".036","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX19","SLX19","6号索塔","1641.707","1669.815","1660.464","1582.673","1609.524","1735.572","3419.977","92.977",".028","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS22","SLS22","3号索塔","1536.739","1593.427","1607.850","1736.387","1621.227","1770.575","3501.44","95.44",".028","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX01","SLX01","4号索塔","449.569","0.000","0.000","0.000","0.000","0.000","15552.488","9807.488","1.707","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS18","SLS18","3号索塔","1563.917","1771.348","1507.472","1510.677","1745.832","1492.462","3839.359","76.359",".02","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX17","SLX17","6号索塔","1608.701","1476.543","1641.755","1595.852","1743.257","2919.664","6593.207","152.207",".024","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS12","SLS12","2号索塔","1647.060","1640.561","1697.214","1654.994","1776.782","1686.068","3562.756","90.756",".026","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX05","SLX05","4号索塔","1843.497","1668.509","1661.911","1782.333","1929.894","1598.011","2953.135","110.135",".039","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX09","SLX09","5号索塔","1604.079","1487.166","1649.855","1570.852","1701.086","1433.468","7083.287","153.287",".022","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS03","SLS03","1号索塔","1788.602","1749.232","1793.484","1681.078","1536.097","1689.054","3255.867","110.867",".035","正常",""
"2022-09-02 20:52:18","2022-09-02","SLX03","SLX03","4号索塔","1815.516","1692.791","1584.741","1726.759","1635.834","1782.791","3258.017","113.017",".036","正常",""
"2022-09-02 20:52:18","2022-09-02","SLS14","SLS14","2号索塔","1328.767","1665.879","1548.695","1375.335","1841.491","1533.505","3796.682","99.682",".027","正常",""
