"MDATE","RIQI","SENSOR_ID","SENSOR_NO","SENSOR_POSITION_JG","F11","F12","F13","F14","F15","F16","M_RESULT","REMARK1","REMARK2","REMARK3","REMARK4"
"2023-02-22 20:59:48","2023-02-22","SLS13","SLS13","2号索塔","1793.027","1759.322","1679.195","1579.454","1697.298","1632.223","3481.402","32.402",".009","正常",""
"2023-02-22 20:59:48","2023-02-22","SLX16","SLX16","5号索塔","1565.756","1514.119","1685.085","1669.797","1655.862","1655.587","6752.533","52.533",".008","正常",""
"2023-02-22 20:59:48","2023-02-22","SLS12","SLS12","2号索塔","1653.039","1649.160","1702.799","1661.966","1783.558","1692.130","3490.294","18.294",".005","正常",""
"2023-02-22 20:59:48","2023-02-22","SLX06","SLX06","4号索塔","1744.381","1629.183","1609.834","1748.822","1759.505","1749.116","2987.792","30.792",".01","正常",""
"2023-02-22 20:59:48","2023-02-22","SLS20","SLS20","3号索塔","1837.210","1803.259","0.000","311.739","1589.400","1731.115","6120.905","2822.905",".856","正常",""
"2023-02-22 20:59:48","2023-02-22","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1506.809","1398.094","0.000","3774.844","11.844",".003","正常",""
"2023-02-22 20:59:48","2023-02-22","SLS06","SLS06","1号索塔","1726.613","1770.846","1541.530","1715.697","1775.205","1722.887","2995.969","38.969",".013","正常",""
"2023-02-22 20:59:48","2023-02-22","SLX22","SLX22","6号索塔","1686.602","1538.222","1685.829","1689.711","1755.709","1515.968","3405.84","-.16","0","正常",""
"2023-02-22 20:59:48","2023-02-22","SLX10","SLX10","5号索塔","1574.103","1647.244","1489.320","1550.609","1621.777","1557.437","4260.458","37.458",".009","正常",""
"2023-02-22 20:59:48","2023-02-22","SLS11","SLS11","2号索塔","1713.405","1739.697","1536.242","1448.357","1704.867","1579.529","3791.512","45.512",".012","正常",""
"2023-02-22 20:59:48","2023-02-22","SLS08","SLS08","1号索塔","1675.700","1555.506","1536.638","1688.427","1489.294","1637.020","5769.691","12.691",".002","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX10","SLX10","5号索塔","1573.737","1646.147","1488.872","1550.234","1621.722","1556.978","4264.686","41.686",".01","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS19","SLS19","3号索塔","1579.404","1651.435","1610.253","1615.394","1607.615","1670.771","3341.813","14.813",".004","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX07","SLX07","4号索塔","1657.108","1703.493","1587.108","1534.181","1564.522","1674.046","3592.312","26.312",".007","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS17","SLS17","3号索塔","1505.409","1489.128","1602.249","1671.998","1712.279","1548.736","6464.818","23.818",".004","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX01","SLX01","4号索塔","1562.641","0.000","0.000","0.000","0.000","0.000","5787.693","42.693",".007","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS11","SLS11","2号索塔","1712.736","1739.288","1536.114","1447.805","1704.468","1578.966","3796.288","50.288",".013","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS13","SLS13","2号索塔","1792.633","1758.967","1678.682","1578.978","1696.813","1631.579","3486.594","37.594",".011","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1506.971","1398.555","0.000","3772.309","9.309",".002","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS15","SLS15","2号索塔","1918.222","1579.208","1716.816","1617.383","1336.469","1688.000","4229.961","55.961",".013","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX16","SLX16","5号索塔","1565.618","1513.917","1684.898","1669.570","1655.766","1655.302","6755.348","55.348",".008","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS14","SLS14","2号索塔","1336.998","1672.983","1554.039","1382.917","1848.875","1541.264","3724.378","27.378",".007","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS23","SLS23","3号索塔","1572.756","1658.853","1684.444","1460.325","1441.562","1713.179","3958.933","16.933",".004","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS10","SLS10","2号索塔","1569.678","1458.987","1412.679","1591.316","1559.817","1504.245","4263.081","40.081",".009","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS20","SLS20","3号索塔","311.757","1804.499","1720.910","1555.640","1589.182","0.000","6652.062","3354.062","1.017","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX22","SLX22","6号索塔","1686.179","1537.537","1685.509","1689.629","1755.850","1515.427","3409.088","3.088",".001","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX12","SLX12","5号索塔","1660.765","1584.489","1645.431","1782.485","1685.379","1625.893","3479.651","7.651",".002","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX11","SLX11","5号索塔","1624.748","1664.890","1753.505","1604.260","1671.562","1595.944","3772.643","26.643",".007","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX05","SLX05","4号索塔","1849.863","1675.058","1668.018","1787.721","1936.860","1603.355","2883.651","40.651",".014","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX20","SLX20","6号索塔","1617.767","1718.106","1760.641","1778.794","1568.283","1676.085","3301.487","3.487",".001","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1715.975","0.000","0.000","5780.027","23.027",".004","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS06","SLS06","1号索塔","1727.124","1770.466","1541.040","1715.303","1774.786","1722.556","2998.699","41.699",".014","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX03","SLX03","4号索塔","1822.340","1700.467","1589.666","1734.780","1642.347","1790.212","3181.446","36.446",".012","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS04","SLS04","1号索塔","1705.790","1706.429","1706.370","1706.283","1685.858","1706.591","3038.806","-10.194","-.003","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS02","SLS02","1号索塔","1743.111","1712.488","1715.888","1619.808","1737.109","1620.629","3577.954","50.954",".014","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS01","SLS01","1号索塔","1428.697","1612.021","1732.877","1530.498","1591.268","1736.013","5779.131","34.131",".006","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX06","SLX06","4号索塔","1744.202","1628.805","1609.255","1748.397","1759.213","1748.560","2992.208","35.208",".012","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS03","SLS03","1号索塔","1797.077","1756.849","1800.596","1688.472","1542.313","1697.271","3172.649","27.649",".009","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX23","SLX23","6号索塔","1685.494","1675.912","1640.655","1559.310","1573.385","1591.894","3957.023","15.023",".004","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX04","SLX04","4号索塔","1650.621","1733.546","1632.897","1763.727","1823.170","1762.238","3058.057","9.057",".003","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS05","SLS05","1号索塔","1707.900","1739.066","1786.260","1700.623","1723.684","1741.736","2888.422","45.422",".016","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS22","SLS22","3号索塔","1542.841","1601.645","1613.493","1742.966","1627.486","1782.395","3421.271","15.271",".004","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX17","SLX17","6号索塔","1617.917","1485.250","1649.701","1603.489","1751.279","2948.148","6470.767","29.767",".005","正常",""
"2023-02-22 22:59:51","2023-02-22","SLS07","SLS07","1号索塔","1551.192","1605.991","1686.135","1724.764","1644.800","1661.020","3601.258","35.258",".01","正常",""
"2023-02-22 22:59:51","2023-02-22","SLX09","SLX09","5号索塔","1611.335","1494.975","1656.855","1578.447","1708.872","1440.349","6976.565","46.565",".007","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS14","SLS14","2号索塔","1336.600","1672.197","1552.712","1381.630","1847.736","1540.668","3733.76","36.76",".01","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX24","SLX24","6号索塔","1651.495","1605.054","1652.887","1632.940","1654.870","1596.625","6271.443","17.443",".003","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX07","SLX07","4号索塔","1655.928","1704.274","1586.957","1534.383","1565.665","1673.720","3591.656","25.656",".007","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX12","SLX12","5号索塔","1660.874","1584.771","1645.532","1783.534","1685.559","1626.674","3475.086","3.086",".001","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS01","SLS01","1号索塔","1426.163","1611.292","1731.991","1528.518","1589.613","1734.583","5800.152","55.152",".01","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS18","SLS18","3号索塔","1570.996","1780.620","1512.715","1515.780","1751.621","1498.721","3779.524","16.524",".004","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX05","SLX05","4号索塔","1850.710","1675.088","1669.160","1787.358","1936.870","1604.280","2878.937","35.937",".013","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS24","SLS24","3号索塔","1536.177","1591.581","1514.285","1485.223","1668.536","1606.980","6268.047","14.047",".002","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX15","SLX15","5号索塔","1606.998","1526.047","1563.098","1513.469","1612.855","1564.268","4197.756","23.756",".006","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS22","SLS22","3号索塔","1542.933","1599.198","1613.181","1744.269","1628.066","1782.966","3421.318","15.318",".004","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX22","SLX22","6号索塔","1687.125","1539.790","1686.238","1691.060","1757.214","1518.207","3392.595","-13.405","-.004","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS03","SLS03","1号索塔","1797.805","1756.425","1800.323","1688.820","1542.167","1696.877","3172.901","27.901",".009","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1509.131","1399.509","0.000","3759.21","-3.79","-.001","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX17","SLX17","6号索塔","1618.745","1486.691","1650.062","1604.980","1751.114","1623.819","6459.486","18.486",".003","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS15","SLS15","2号索塔","1918.679","1580.158","1717.124","1617.669","1336.549","1687.834","4226.915","52.915",".013","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX23","SLX23","6号索塔","1687.615","1676.844","1641.917","1560.912","1575.352","1593.065","3942.993",".993","0","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS06","SLS06","1号索塔","1727.303","1770.667","1541.879","1714.807","1774.949","1722.639","2997.041","40.041",".014","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX19","SLX19","6号索塔","1650.832","1677.598","1669.819","1595.538","1619.476","1741.941","3321.597","-5.403","-.002","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX06","SLX06","4号索塔","1744.797","1628.845","1609.345","1748.675","1760.229","1750.524","2984.693","27.693",".009","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX04","SLX04","4号索塔","1650.478","1734.232","1632.578","1764.455","1823.042","1762.470","3056.022","7.022",".002","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1716.676","0.000","0.000","5769.527","12.527",".002","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS05","SLS05","1号索塔","1708.135","1738.809","1785.553","1700.440","1723.925","1741.483","2890.191","47.191",".017","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX16","SLX16","5号索塔","1564.578","1513.176","1683.982","1669.801","1654.368","1654.929","6765.769","65.769",".01","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX09","SLX09","5号索塔","1609.958","1494.942","1655.943","1579.839","1708.183","1439.639","6982.326","52.326",".008","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX20","SLX20","6号索塔","1617.950","1718.267","1760.742","1780.210","1569.015","1675.813","3297.216","-.784","0","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS08","SLS08","1号索塔","1673.954","1554.599","1536.602","1686.680","1485.068","1634.995","5794.356","37.356",".006","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS21","SLS21","3号索塔","1654.466","1596.966","1618.756","1691.548","1577.153","1666.577","3371.57","-.43","0","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS12","SLS12","2号索塔","1652.731","1648.113","1702.297","1662.213","1782.971","1691.030","3496.303","24.303",".007","正常",""
"2023-02-24 15:01:09","2023-02-24","SLX14","SLX14","5号索塔","1666.084","1658.704","1576.047","1571.285","1776.760","1459.350","3714.63","17.63",".005","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS19","SLS19","3号索塔","1579.540","1652.419","1610.046","1617.942","1603.853","1669.953","3343.732","16.732",".005","正常",""
"2023-02-24 15:01:09","2023-02-24","SLS07","SLS07","1号索塔","1551.189","1605.191","1684.576","1724.761","1644.674","1660.922","3605.344","39.344",".011","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS21","SLS21","3号索塔","1654.939","1597.637","1619.102","1691.800","1577.303","1667.074","3367.35","-4.65","-.001","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS02","SLS02","1号索塔","1742.589","1713.351","1716.125","1619.976","1736.938","1620.274","3577.597","50.597",".014","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS15","SLS15","2号索塔","1921.714","1579.830","1717.234","1617.716","1336.786","1688.168","4220.761","46.761",".011","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX06","SLX06","4号索塔","1744.540","1628.895","1609.882","1748.623","1759.566","1749.924","2986.649","29.649",".01","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX05","SLX05","4号索塔","1850.505","1675.100","1668.774","1787.543","1936.919","1604.317","2879.495","36.495",".013","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS12","SLS12","2号索塔","1653.081","1648.866","1702.604","1662.425","1783.291","1691.728","3491.521","19.521",".006","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX24","SLX24","6号索塔","1651.589","1604.151","1652.234","1632.943","1655.145","1596.847","6273.817","19.817",".003","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX22","SLX22","6号索塔","1686.902","1539.104","1686.255","1690.637","1756.882","1517.481","3396.689","-9.311","-.003","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS06","SLS06","1号索塔","1727.452","1770.780","1541.687","1715.276","1775.117","1722.922","2995.156","38.156",".013","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS18","SLS18","3号索塔","1571.655","1780.218","1512.855","1515.823","1751.891","1499.565","3777.295","14.295",".004","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS10","SLS10","2号索塔","1569.916","1459.722","1413.178","1591.675","1559.441","1504.357","4260.882","37.882",".009","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1716.442","0.000","0.000","5773.033","16.033",".003","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX19","SLX19","6号索塔","1651.122","1677.747","1669.676","1594.458","1618.885","1741.849","3324.131","-2.869","-.001","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX07","SLX07","4号索塔","1656.507","1704.169","1587.271","1534.501","1565.974","1674.294","3588.892","22.892",".006","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX09","SLX09","5号索塔","1610.525","1494.915","1656.202","1579.522","1708.317","1440.189","6979.549","49.549",".007","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX10","SLX10","5号索塔","1574.869","1648.186","1489.057","1552.233","1622.349","1557.999","4254.082","31.082",".007","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX01","SLX01","4号索塔","1562.500","0.000","0.000","0.000","0.000","0.000","5789.614","44.614",".008","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX16","SLX16","5号索塔","1565.003","1513.438","1684.211","1669.706","1654.886","1655.234","6761.729","61.729",".009","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX21","SLX21","6号索塔","1712.892","1740.218","1647.408","1590.405","1580.957","1603.944","3378.558","6.558",".002","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS16","SLS16","2号索塔","1676.520","1723.999","1755.147","1604.888","1651.947","1696.950","6735.891","35.891",".005","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX15","SLX15","5号索塔","1607.005","1526.019","1563.415","1512.998","1613.228","1564.249","4197.448","23.448",".006","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS24","SLS24","3号索塔","1536.481","1591.687","1513.994","1485.497","1668.413","1607.200","6266.904","12.904",".002","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX02","SLX02","4号索塔","1574.809","1616.199","1659.399","1770.536","1740.905","1661.700","3556.909","29.909",".008","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS05","SLS05","1号索塔","1708.510","1739.105","1786.224","1701.077","1724.294","1741.905","2885.019","42.019",".015","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX23","SLX23","6号索塔","1687.037","1676.679","1641.754","1560.459","1575.066","1592.883","3945.83","3.83",".001","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS17","SLS17","3号索塔","1505.218","1488.759","1601.970","1671.150","1712.167","1548.783","6469.109","28.109",".004","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX14","SLX14","5号索塔","1664.643","1658.604","1575.008","1571.273","1776.777","1458.914","3719.855","22.855",".006","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS03","SLS03","1号索塔","1797.826","1757.042","1800.767","1689.150","1542.434","1697.553","3168.553","23.553",".007","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS01","SLS01","1号索塔","1426.952","1611.436","1732.152","1528.931","1590.051","1735.052","5794.664","49.664",".009","正常",""
"2023-02-24 17:01:04","2023-02-24","SLX12","SLX12","5号索塔","1660.919","1584.877","1645.725","1783.139","1685.510","1626.498","3475.638","3.638",".001","正常",""
"2023-02-24 17:01:04","2023-02-24","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX15","SLX15","5号索塔","1604.449","1522.778","1561.674","1510.143","1610.362","1562.237","4220.159","46.159",".011","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS03","SLS03","1号索塔","1794.943","1754.485","1798.570","1686.180","1541.032","1695.023","3195.573","50.573",".016","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS22","SLS22","3号索塔","1540.653","1598.191","1610.341","1739.541","1625.020","1781.380","3449.098","43.098",".013","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS06","SLS06","1号索塔","1725.746","1769.137","1540.197","1713.631","1773.361","1721.057","3013.774","56.774",".019","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1713.591","0.000","0.000","5815.704","58.704",".01","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX17","SLX17","6号索塔","1616.220","1483.057","1647.543","1601.598","1749.363","2983.796","6499.866","58.866",".009","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS23","SLS23","3号索塔","1570.892","1655.993","1683.174","1458.452","1436.134","1709.792","3983.863","41.863",".011","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS20","SLS20","3号索塔","311.733","0.000","1719.896","1552.236","1586.105","1728.409","6809.602","3511.602","1.065","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX09","SLX09","5号索塔","1609.071","1493.034","1653.918","1576.124","1706.054","1438.197","7011.598","81.598",".012","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX03","SLX03","4号索塔","1819.981","1698.406","1587.901","1730.742","1640.397","1788.351","3207.444","62.444",".02","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS13","SLS13","2号索塔","1791.293","1757.887","1676.936","1577.224","1694.762","1630.154","3503.62","54.62",".016","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS17","SLS17","3号索塔","1502.792","1488.231","1600.435","1667.491","1710.655","1546.608","6497.942","56.942",".009","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX20","SLX20","6号索塔","1617.960","1717.819","1760.546","1778.945","1569.395","1675.835","3300.144","2.144",".001","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS24","SLS24","3号索塔","1532.672","1589.371","1511.119","1482.119","1667.111","1604.753","6304.967","50.967",".008","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX23","SLX23","6号索塔","1683.621","1673.356","1638.089","1556.817","1570.527","1590.062","3978.953","36.953",".009","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX19","SLX19","6号索塔","1651.642","1675.606","1668.063","1592.626","1616.820","1740.942","3338.436","11.436",".003","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX11","SLX11","5号索塔","1624.179","1663.548","1752.909","1602.307","1671.092","1595.412","3782.317","36.317",".01","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS16","SLS16","2号索塔","1672.744","1722.389","1751.942","1603.883","1648.266","1694.407","6776.665","76.665",".011","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX06","SLX06","4号索塔","1743.928","1627.493","1607.192","1746.793","1758.412","1747.070","3005.978","48.978",".017","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS02","SLS02","1号索塔","1740.529","1708.986","1713.254","1616.670","1733.715","1616.383","3609.205","82.205",".023","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS19","SLS19","3号索塔","1577.724","1649.177","1606.834","1613.804","1604.927","1669.820","3363.744","36.744",".011","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX02","SLX02","4号索塔","1571.513","1611.655","1656.028","1767.598","1737.711","1657.958","3590.264","63.264",".018","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS11","SLS11","2号索塔","1713.020","1737.471","1534.783","1446.141","1703.275","1577.425","3808.802","62.802",".017","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS01","SLS01","1号索塔","1425.366","1608.785","1730.435","1527.566","1588.615","1733.294","5819.246","74.246",".013","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX12","SLX12","5号索塔","1661.320","1584.527","1645.281","1782.496","1684.810","1626.142","3479.435","7.435",".002","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX10","SLX10","5号索塔","1572.444","1643.506","1488.086","1548.102","1619.221","1555.117","4281.651","58.651",".014","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX07","SLX07","4号索塔","1653.748","1701.277","1584.517","1530.987","1559.725","1670.803","3622.06","56.06",".016","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX24","SLX24","6号索塔","1650.223","1599.037","1649.761","1630.680","1653.354","1593.975","6313.066","59.066",".009","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX22","SLX22","6号索塔","1684.701","1536.960","1682.365","1688.087","1754.744","1513.681","3426.161","20.161",".006","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS07","SLS07","1号索塔","1548.348","1603.331","1682.906","1722.314","1641.292","1657.414","3629.905","63.905",".018","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS14","SLS14","2号索塔","1332.589","1669.873","1552.525","1379.739","1847.522","1539.634","3748.974","51.974",".014","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX21","SLX21","6号索塔","1712.535","1743.079","1648.441","1588.840","1580.814","1602.628","3377.205","5.205",".002","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS18","SLS18","3号索塔","1566.809","1776.969","1509.561","1513.134","1749.321","1495.384","3808.979","45.979",".012","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX01","SLX01","4号索塔","1561.602","0.000","0.000","0.000","0.000","0.000","5801.846","56.846",".01","正常",""
"2023-02-26 08:59:52","2023-02-26","SLS10","SLS10","2号索塔","1568.229","1456.828","1409.759","1589.375","1556.610","1502.319","4282.661","59.661",".014","正常",""
"2023-02-26 08:59:52","2023-02-26","SLX16","SLX16","5号索塔","1563.893","1512.007","1683.175","1668.390","1654.771","1653.546","6778.227","78.227",".012","正常",""
"2023-02-26 10:58:33","2023-02-26","SLX12","SLX12","5号索塔","1661.087","1584.372","1644.821","1782.960","1684.753","1626.127","3480.17","8.17",".002","正常",""
"2023-02-26 10:58:33","2023-02-26","SLX02","SLX02","4号索塔","1571.317","1612.645","1656.754","1767.446","1738.657","1658.394","3585.899","58.899",".017","正常",""
