"MDATE","RIQI","SENSOR_ID","SENSOR_NO","SENSOR_POSITION_JG","F11","F12","F13","F14","F15","F16","M_RESULT","REMARK1","REMARK2","REMARK3","REMARK4"
"2022-11-15 08:54:31","2022-11-15","SLX09","SLX09","5号索塔","1613.622","1496.266","1658.477","1579.907","1710.246","1444.715","6947.203","17.203",".002","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX12","SLX12","5号索塔","1661.395","1584.947","1646.209","1782.982","1685.764","1626.627","3473.423","1.423","0","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX16","SLX16","5号索塔","1567.247","1516.452","1686.140","1670.854","1657.582","1656.594","6731.301","31.301",".005","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX05","SLX05","4号索塔","1850.351","1675.719","1669.263","1788.369","1937.206","1604.831","2874.728","31.728",".011","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS16","SLS16","2号索塔","1678.769","1725.093","1756.746","1605.640","1652.697","1697.755","6717.149","17.149",".003","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX02","SLX02","4号索塔","1576.154","1616.609","1660.211","1771.767","1741.352","1662.920","3548.239","21.239",".006","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS15","SLS15","2号索塔","1940.286","1582.726","1720.144","1619.388","1339.328","1690.935","4167.161","-6.839","-.002","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS21","SLS21","3号索塔","1654.258","1597.772","1618.834","1691.646","1576.894","1666.861","3370.165","-1.835","-.001","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS06","SLS06","1号索塔","1729.557","1770.756","1544.374","1716.008","1775.353","1723.394","2984.144","27.144",".009","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX20","SLX20","6号索塔","1618.671","1718.565","1760.979","1779.535","1571.435","1678.345","3287.581","-10.419","-.003","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX10","SLX10","5号索塔","1577.218","1649.808","1491.071","1553.105","1623.895","1560.168","4238.238","15.238",".004","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS11","SLS11","2号索塔","1715.338","1741.254","1541.120","1453.295","1705.958","1581.483","3763.82","17.82",".005","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS18","SLS18","3号索塔","1573.139","1780.563","1513.737","1516.629","1753.066","1501.823","3766.842","3.842",".001","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX11","SLX11","5号索塔","1626.411","1666.213","1755.101","1606.555","1673.787","1597.101","3754.35","8.35",".002","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS20","SLS20","3号索塔","1838.814","1805.164","1722.066","0.000","358.795","0.000","7473.674","4175.674","1.266","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS03","SLS03","1号索塔","1798.590","1757.493","1801.710","1689.391","1542.950","1697.956","3162.357","17.357",".006","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX17","SLX17","6号索塔","1619.108","1488.776","1650.507","1604.984","1752.203","2938.819","6447.916","6.916",".001","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX22","SLX22","6号索塔","1686.860","1541.267","1685.862","1691.231","1756.901","1517.186","3393.258","-12.742","-.004","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS02","SLS02","1号索塔","1744.780","1714.395","1717.611","1620.854","1739.287","1623.048","3560.313","33.313",".009","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS17","SLS17","3号索塔","1505.957","1490.094","1602.945","1672.970","1713.153","1549.358","6453.462","12.462",".002","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS01","SLS01","1号索塔","1429.508","1612.222","1733.567","1530.433","1592.049","1736.201","5773.104","28.104",".005","正常",""
"2022-11-15 08:54:31","2022-11-15","SLX23","SLX23","6号索塔","1686.922","1677.532","1642.312","1560.777","1575.337","1593.322","3942.22",".22","0","正常",""
"2022-11-15 08:54:31","2022-11-15","SLS12","SLS12","2号索塔","1653.728","1650.483","1703.423","1662.773","1784.171","1693.125","3481.147","9.147",".003","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS16","SLS16","2号索塔","1679.963","1725.144","1756.783","1605.894","1652.687","1698.089","6712.393","12.393",".002","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS12","SLS12","2号索塔","1653.683","1650.493","1703.389","1662.909","1784.034","1692.575","3482.293","10.293",".003","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS03","SLS03","1号索塔","1798.965","1757.237","1801.683","1689.681","1543.048","1698.014","3161.371","16.371",".005","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX09","SLX09","5号索塔","1613.580","1496.330","1658.126","1580.702","1710.058","1444.730","6946.59","16.59",".002","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS02","SLS02","1号索塔","1744.746","1715.477","1718.224","1621.105","1739.839","1623.586","3555.47","28.47",".008","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX16","SLX16","5号索塔","1567.441","1516.780","1686.085","1671.556","1657.504","1656.783","6728.152","28.152",".004","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS05","SLS05","1号索塔","1709.080","1739.822","1787.718","1702.641","1724.398","1742.175","2876.196","33.196",".012","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX05","SLX05","4号索塔","1850.591","1676.026","1670.121","1788.466","1937.496","1605.177","2870.763","27.763",".01","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS01","SLS01","1号索塔","1429.753","1612.876","1734.338","1530.696","1592.743","1736.482","5766.221","21.221",".004","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX04","SLX04","4号索塔","1651.025","1733.965","1633.028","1764.755","1823.376","1762.547","3053.388","4.388",".001","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS15","SLS15","2号索塔","1935.293","1583.132","1720.667","1619.997","1340.252","1691.320","4172.173","-1.827","0","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX01","SLX01","4号索塔","1565.101","0.000","0.000","0.000","0.000","0.000","5754.148","9.148",".002","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS04","SLS04","1号索塔","1705.631","1706.036","1705.974","1705.773","1686.320","1706.145","3041.464","-7.536","-.002","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS18","SLS18","3号索塔","1573.665","1781.595","1514.142","1517.527","1752.840","1501.568","3763.155",".155","0","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS10","SLS10","2号索塔","1572.850","1462.496","1416.382","1596.120","1563.303","1507.458","4231.322","8.322",".002","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX15","SLX15","5号索塔","1609.092","1527.968","1565.434","1515.785","1614.993","1566.077","4178.951","4.951",".001","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS19","SLS19","3号索塔","1581.989","1653.903","1612.339","1618.438","1608.730","1671.662","3320.552","-6.448","-.002","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS14","SLS14","2号索塔","1338.610","1673.590","1555.872","1384.570","1849.113","1542.297","3713.238","16.238",".004","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX13","SLX13","5号索塔","1808.943","1737.235","1700.535","1681.443","1737.177","1729.045","3466.642","17.642",".005","正常",""
"2022-11-15 10:52:03","2022-11-15","SLX21","SLX21","6号索塔","1713.386","1743.601","1650.082","1590.932","1582.757","1604.195","3362.069","-9.931","-.003","正常",""
"2022-11-15 10:52:03","2022-11-15","SLS20","SLS20","3号索塔","1837.420","311.760","1722.013","1554.962","1588.746","1729.908","4976.503","1678.503",".509","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX22","SLX22","6号索塔","1685.406","1537.824","1684.422","1689.062","1755.476","1514.570","3415.122","9.122",".003","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS12","SLS12","2号索塔","1653.667","1650.229","1703.342","1662.610","1784.198","1693.167","3482.018","10.018",".003","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX05","SLX05","4号索塔","1849.814","1675.386","1668.714","1788.009","1936.983","1604.240","2879.566","36.566",".013","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX24","SLX24","6号索塔","1651.046","1600.361","1650.457","1632.526","1654.655","1595.372","6294.761","40.761",".007","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1714.898","0.000","0.000","5796.151","39.151",".007","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS10","SLS10","2号索塔","1570.197","1459.176","1413.100","1592.954","1561.625","1504.743","4255.578","32.578",".008","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS16","SLS16","2号索塔","1675.235","1723.999","1754.858","1604.887","1651.702","1696.438","6741.898","41.898",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX16","SLX16","5号索塔","1566.615","1515.161","1685.363","1670.102","1656.926","1655.736","6743.526","43.526",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS23","SLS23","3号索塔","1572.086","1657.859","1683.902","1459.224","1441.272","1712.497","3965.424","23.424",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS19","SLS19","3号索塔","1579.914","1651.581","1610.807","1615.511","1607.414","1670.464","3340.421","13.421",".004","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS14","SLS14","2号索塔","1337.694","1672.685","1555.944","1383.864","1848.838","1541.375","3719.2","22.2",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX03","SLX03","4号索塔","1821.579","1700.269","1589.486","1734.877","1642.381","1789.866","3184.036","39.036",".012","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS01","SLS01","1号索塔","1428.055","1610.230","1731.850","1528.615","1590.341","1735.089","5795.897","50.897",".009","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX14","SLX14","5号索塔","1662.900","1657.893","1573.982","1570.527","1776.653","1458.715","3727.838","30.838",".008","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX13","SLX13","5号索塔","1808.941","1737.092","1699.254","1680.965","1737.165","1728.689","3470.808","21.808",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX04","SLX04","4号索塔","1651.005","1733.413","1633.047","1764.001","1823.136","1762.282","3056.823","7.823",".003","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS07","SLS07","1号索塔","1551.516","1605.766","1685.874","1724.130","1644.117","1660.769","3604.05","38.05",".011","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX07","SLX07","4号索塔","1656.375","1702.888","1586.906","1533.469","1563.463","1673.431","3598.349","32.349",".009","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS15","SLS15","2号索塔","1928.461","1579.794","1717.887","1617.695","1336.889","1688.959","4205.992","31.992",".008","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS11","SLS11","2号索塔","1713.583","1739.630","1537.796","1449.999","1705.113","1579.651","3785.498","39.498",".011","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS08","SLS08","1号索塔","1674.321","1554.397","1534.416","1687.002","1484.047","1635.158","5799.835","42.835",".007","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS24","SLS24","3号索塔","1536.195","1590.267","1512.302","1484.388","1667.124","1606.615","6282.128","28.128",".004","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX21","SLX21","6号索塔","1713.003","1743.426","1649.863","1590.429","1582.084","1603.300","3367.072","-4.928","-.001","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX17","SLX17","6号索塔","1617.339","1484.721","1648.532","1602.537","1750.499","2933.706","6482.706","41.706",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX19","SLX19","6号索塔","1652.493","1676.699","1669.188","1593.273","1617.652","1741.651","3329.024","2.024",".001","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX10","SLX10","5号索塔","1575.066","1646.862","1489.547","1550.822","1622.363","1558.197","4256.941","33.941",".008","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX01","SLX01","4号索塔","1564.175","0.000","0.000","0.000","0.000","0.000","5766.781","21.781",".004","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS03","SLS03","1号索塔","1796.793","1756.147","1800.304","1687.904","1542.221","1696.989","3176.794","31.794",".01","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS05","SLS05","1号索塔","1707.761","1739.524","1787.722","1701.210","1723.599","1741.896","2883.794","40.794",".014","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX02","SLX02","4号索塔","1574.112","1613.959","1658.231","1769.857","1739.746","1660.610","3568.02","41.02",".012","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1507.459","1399.262","0.000","3767.39","4.39",".001","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS02","SLS02","1号索塔","1743.359","1711.338","1715.950","1618.804","1736.964","1620.218","3581.735","54.735",".016","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX15","SLX15","5号索塔","1606.924","1526.737","1564.160","1512.694","1613.455","1564.485","4195.157","21.157",".005","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX06","SLX06","4号索塔","1744.091","1628.682","1609.526","1748.118","1759.298","1747.941","2993.697","36.697",".012","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS20","SLS20","3号索塔","1837.179","1803.174","1720.865","1555.936","1589.620","1730.708","3276.615","-21.385","-.006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS06","SLS06","1号索塔","1727.476","1769.799","1541.758","1714.984","1774.616","1722.658","2998.848","41.848",".014","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS17","SLS17","3号索塔","1504.106","1488.596","1601.463","1669.669","1711.358","1548.109","6480.716","39.716",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX20","SLX20","6号索塔","1618.497","1718.227","1760.865","1779.151","1570.829","1677.679","3291.694","-6.306","-.002","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS18","SLS18","3号索塔","1569.916","1778.945","1510.880","1514.469","1751.147","1498.756","3789.275","26.275",".007","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX23","SLX23","6号索塔","1684.179","1674.693","1639.730","1557.870","1572.533","1591.220","3966.998","24.998",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS21","SLS21","3号索塔","1653.568","1597.253","1618.069","1691.005","1575.752","1666.282","3377.789","5.789",".002","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX12","SLX12","5号索塔","1661.873","1585.751","1646.778","1783.234","1685.883","1627.037","3468.767","-3.233","-.001","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS04","SLS04","1号索塔","1717.563","1706.234","1706.136","1705.927","1685.869","1706.320","3019.035","-29.965","-.01","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS13","SLS13","2号索塔","1792.956","1759.143","1679.299","1579.984","1697.220","1632.676","3480.134","31.134",".009","正常",""
"2022-11-17 04:51:56","2022-11-17","SLS22","SLS22","3号索塔","1542.643","1600.111","1613.285","1742.671","1626.932","1780.930","3428.964","22.964",".007","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX09","SLX09","5号索塔","1612.077","1495.251","1656.887","1578.076","1708.806","1441.122","6973.399","43.399",".006","正常",""
"2022-11-17 04:51:56","2022-11-17","SLX11","SLX11","5号索塔","1625.208","1665.636","1754.032","1605.392","1673.040","1596.586","3763.77","17.77",".005","正常",""
"2022-11-17 06:55:53","2022-11-17","SLX09","SLX09","5号索塔","1611.619","1495.136","1656.719","1577.797","1708.571","1440.674","6977.478","47.478",".007","正常",""
"2022-11-17 06:55:53","2022-11-17","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1714.540","0.000","0.000","5801.508","44.508",".008","正常",""
"2022-11-17 06:55:53","2022-11-17","SLX21","SLX21","6号索塔","1712.832","1743.308","1649.513","1590.045","1581.686","1603.024","3370.058","-1.942","-.001","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS04","SLS04","1号索塔","1705.908","1705.972","1705.894","1705.626","1686.141","1706.053","3041.983","-7.017","-.002","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS12","SLS12","2号索塔","1653.620","1650.081","1703.239","1662.532","1784.175","1693.137","3482.791","10.791",".003","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS20","SLS20","3号索塔","0.000","0.000","1720.847","1555.759","311.740","0.000","9764.186","6466.186","1.961","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS17","SLS17","3号索塔","1504.218","1488.359","1601.118","1669.184","1711.172","1547.765","6484.362","43.362",".007","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS19","SLS19","3号索塔","1579.635","1651.334","1610.600","1615.277","1607.160","1670.146","3343.114","16.114",".005","正常",""
"2022-11-17 06:55:53","2022-11-17","SLX04","SLX04","4号索塔","1650.768","1733.224","1632.780","1763.872","1823.027","1762.092","3058.884","9.884",".003","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS18","SLS18","3号索塔","1566.279","1778.646","1510.773","1514.209","1750.737","1498.078","3797.411","34.411",".009","正常",""
"2022-11-17 06:55:53","2022-11-17","SLX07","SLX07","4号索塔","1655.917","1702.565","1586.619","1532.958","1562.481","1673.000","3602.921","36.921",".01","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS06","SLS06","1号索塔","1727.403","1769.672","1541.474","1714.838","1774.500","1722.489","3000.502","43.502",".015","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS24","SLS24","3号索塔","1535.209","1589.985","1511.945","1484.042","1666.897","1606.298","6288.073","34.073",".005","正常",""
"2022-11-17 06:55:53","2022-11-17","SLS16","SLS16","2号索塔","1675.023","1724.013","1754.654","1604.865","1651.487","1696.377","6743.703","43.703",".007","正常",""
"2022-11-18 22:51:58","2022-11-18","SLX16","SLX16","5号索塔","1566.238","1514.678","1684.967","1669.785","1656.456","1655.282","6749.697","49.697",".007","正常",""
"2022-11-18 22:51:58","2022-11-18","SLX17","SLX17","6号索塔","1617.277","1484.882","1648.626","1602.674","1750.510","3187.476","6481.734","40.734",".006","正常",""
"2022-11-18 22:51:58","2022-11-18","SLX20","SLX20","6号索塔","1618.173","1717.658","1760.177","1778.748","1570.064","1676.670","3298.508",".508","0","正常",""
"2022-11-18 22:51:58","2022-11-18","SLS15","SLS15","2号索塔","1928.911","1579.887","1717.915","1617.704","1337.005","1688.940","4204.848","30.848",".007","正常",""
"2022-11-18 22:51:58","2022-11-18","SLX02","SLX02","4号索塔","1573.836","1613.580","1657.929","1769.545","1739.350","1660.034","3571.581","44.581",".013","正常",""
"2022-11-18 22:51:58","2022-11-18","SLS21","SLS21","3号索塔","1653.532","1597.291","1618.145","1690.921","1575.843","1666.268","3377.679","5.679",".002","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX07","SLX07","4号索塔","1655.467","1702.223","1586.382","1532.622","1561.771","1672.590","3606.741","40.741",".011","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX02","SLX02","4号索塔","1573.275","1613.136","1657.420","1769.121","1738.824","1659.533","3576.278","49.278",".014","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS20","SLS20","3号索塔","311.759","1803.749","1720.641","0.000","311.720","1729.856","7653.04","4355.04","1.321","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX03","SLX03","4号索塔","1820.914","1699.417","1588.782","1733.301","1641.339","1789.119","3194.335","49.335",".016","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS01","SLS01","1号索塔","1427.370","1609.721","1731.327","1528.066","1589.660","1734.489","5804.129","59.129",".01","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX16","SLX16","5号索塔","1565.915","1514.330","1684.798","1669.600","1656.252","1654.953","6753.52","53.52",".008","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX19","SLX19","6号索塔","1652.031","1676.067","1668.656","1592.487","1616.992","1740.916","3335.83","8.83",".003","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS02","SLS02","1号索塔","1742.943","1711.025","1715.435","1618.389","1736.199","1619.522","3586.751","59.751",".017","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS14","SLS14","2号索塔","1337.561","1672.477","1556.633","1383.621","1848.666","1541.292","3719.454","22.454",".006","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS13","SLS13","2号索塔","1792.695","1758.971","1679.068","1579.627","1696.864","1632.422","3483.088","34.088",".01","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX01","SLX01","4号索塔","1563.269","0.000","0.000","0.000","0.000","0.000","5779.135","34.135",".006","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX17","SLX17","6号索塔","1617.006","1484.167","1648.333","1602.238","1750.139","2933.405","6487.814","46.814",".007","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX24","SLX24","6号索塔","1650.749","1600.171","1650.125","1632.513","1654.240","1594.899","6299.033","45.033",".007","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS16","SLS16","2号索塔","1675.026","1723.735","1754.452","1604.738","1651.249","1696.207","6746.318","46.318",".007","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS04","SLS04","1号索塔","1705.678","1705.609","1705.551","1705.293","1686.674","1705.670","3044.049","-4.951","-.002","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS05","SLS05","1号索塔","1707.304","1739.256","1787.023","1700.392","1722.975","1741.332","2890.188","47.188",".017","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS07","SLS07","1号索塔","1550.882","1605.169","1685.157","1723.675","1643.450","1660.194","3609.75","43.75",".012","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX20","SLX20","6号索塔","1618.052","1717.607","1760.080","1778.665","1569.811","1676.407","3300.06","2.06",".001","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS18","SLS18","3号索塔","1566.381","1778.713","1510.787","1514.075","1750.776","1498.180","3797.107","34.107",".009","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS19","SLS19","3号索塔","1579.370","1651.185","1610.357","1615.267","1607.360","1670.815","3342.719","15.719",".005","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX14","SLX14","5号索塔","1662.204","1657.086","1573.086","1569.739","1775.191","1457.781","3737.687","40.687",".011","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS08","SLS08","1号索塔","1673.890","1554.029","1534.190","1686.621","1483.401","1634.608","5805.865","48.865",".008","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX15","SLX15","5号索塔","1606.185","1525.902","1563.577","1511.646","1612.470","1563.796","4202.418","28.418",".007","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS06","SLS06","1号索塔","1727.241","1769.424","1541.367","1714.510","1774.107","1722.166","3003.407","46.407",".016","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX23","SLX23","6号索塔","1683.572","1674.092","1638.983","1557.179","1571.736","1590.580","3973.31","31.31",".008","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX06","SLX06","4号索塔","1743.908","1628.028","1608.587","1747.344","1758.770","1747.206","3000.676","43.676",".015","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX04","SLX04","4号索塔","1650.103","1732.615","1632.252","1763.323","1822.605","1761.548","3065.027","16.027",".005","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS24","SLS24","3号索塔","1536.419","1590.037","1512.132","1484.068","1666.953","1606.358","6284.339","30.339",".005","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS23","SLS23","3号索塔","1571.696","1657.419","1683.462","1458.852","1440.760","1712.123","3969.241","27.241",".007","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX22","SLX22","6号索塔","1684.751","1537.234","1682.895","1688.516","1754.896","1513.885","3423.258","17.258",".005","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1506.618","1398.416","0.000","3774.381","11.381",".003","正常",""
"2022-11-19 00:53:21","2022-11-19","SLS22","SLS22","3号索塔","1542.222","1600.311","1612.847","1742.371","1626.616","1780.546","3431.941","25.941",".008","正常",""
"2022-11-19 00:53:21","2022-11-19","SLX05","SLX05","4号索塔","1849.036","1674.557","1667.760","1787.292","1936.313","1603.001","2889.244","46.244",".016","正常",""
