"MDATE","RIQI","SENSOR_ID","SENSOR_NO","SENSOR_POSITION_JG","F11","F12","F13","F14","F15","F16","M_RESULT","REMARK1","REMARK2","REMARK3","REMARK4"
"2022-10-18 02:53:18","2022-10-18","SLX09","SLX09","5号索塔","1611.496","1495.308","1655.909","1576.971","1707.123","1440.934","6984.619","54.619",".008","正常",""
"2022-10-18 02:53:18","2022-10-18","SLS10","SLS10","2号索塔","1570.328","1459.600","1413.925","1593.538","1562.147","1504.926","4251.75","28.75",".007","正常",""
"2022-10-18 02:53:18","2022-10-18","SLS17","SLS17","3号索塔","1503.112","1488.151","1600.499","1667.139","1710.189","1547.309","6497.691","56.691",".009","正常",""
"2022-10-18 02:53:18","2022-10-18","SLS18","SLS18","3号索塔","1569.347","1777.929","1510.874","1513.821","1750.299","1498.728","3794.254","31.254",".008","正常",""
"2022-10-18 02:53:18","2022-10-18","SLX21","SLX21","6号索塔","1710.624","1738.926","1645.901","1587.983","1579.205","1601.938","3398.519","26.519",".008","正常",""
"2022-10-18 02:53:18","2022-10-18","SLS01","SLS01","1号索塔","1427.276","1608.863","1730.834","1527.638","1589.431","1733.569","5811.366","66.366",".012","正常",""
"2022-10-18 02:53:18","2022-10-18","SLS23","SLS23","3号索塔","1571.878","1656.792","1683.288","1459.536","1441.427","1711.429","3969.503","27.503",".007","正常",""
"2022-10-18 02:53:18","2022-10-18","SLX02","SLX02","4号索塔","1573.812","1613.249","1657.708","1769.034","1738.470","1659.949","3574.923","47.923",".014","正常",""
"2022-10-18 02:53:18","2022-10-18","SLX20","SLX20","6号索塔","1617.538","1716.417","1758.241","1777.575","1568.023","1674.896","3314.483","16.483",".005","正常",""
"2022-10-18 02:53:18","2022-10-18","SLX17","SLX17","6号索塔","1616.250","1482.830","1647.247","1601.502","1748.806","2932.684","6503.342","62.342",".01","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX09","SLX09","5号索塔","1611.515","1495.275","1655.899","1576.971","1707.195","1440.937","6984.479","54.479",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX05","SLX05","4号索塔","1848.157","1674.221","1667.448","1786.489","1935.042","1602.813","2896.68","53.68",".019","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS23","SLS23","3号索塔","1571.815","1656.781","1683.292","1459.395","1441.351","1711.418","3969.927","27.927",".007","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS21","SLS21","3号索塔","1651.688","1595.682","1616.476","1688.746","1574.280","1664.442","3396.576","24.576",".007","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX22","SLX22","6号索塔","1683.488","1536.638","1681.458","1687.690","1753.818","1513.289","3433.643","27.643",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX16","SLX16","5号索塔","1565.183","1515.145","1684.393","1669.450","1656.339","1654.720","6755.175","55.175",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS10","SLS10","2号索塔","1570.258","1459.526","1413.813","1593.502","1562.127","1504.898","4252.234","29.234",".007","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS24","SLS24","3号索塔","1535.187","1589.486","1511.817","1483.701","1666.566","1605.903","6292.205","38.205",".006","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX03","SLX03","4号索塔","1820.380","1698.971","1588.653","1732.490","1641.123","1788.247","3199.997","54.997",".017","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS17","SLS17","3号索塔","1503.053","1488.152","1600.481","1667.119","1710.203","1547.283","6497.943","56.943",".009","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS12","SLS12","2号索塔","1652.973","1648.292","1702.319","1661.247","1783.098","1691.696","3495.787","23.787",".007","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX07","SLX07","4号索塔","1654.581","1701.707","1586.311","1532.585","1561.345","1671.947","3610.79","44.79",".013","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX20","SLX20","6号索塔","1617.609","1716.538","1758.367","1777.684","1568.273","1675.002","3313.075","15.075",".005","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS03","SLS03","1号索塔","1795.392","1754.453","1799.134","1686.836","1541.992","1695.033","3190.869","45.869",".015","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX10","SLX10","5号索塔","1575.585","1647.122","1490.035","1550.521","1621.686","1558.234","4256.497","33.497",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS07","SLS07","1号索塔","1551.109","1604.688","1684.725","1722.803","1642.459","1660.055","3614.044","48.044",".013","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX14","SLX14","5号索塔","1661.928","1656.434","1573.242","1569.700","1774.676","1458.279","3739.356","42.356",".011","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX17","SLX17","6号索塔","1616.279","1482.778","1647.230","1601.506","1748.841","2932.529","6503.324","62.324",".01","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX18","SLX18","6号索塔","0.000","0.000","0.000","1505.846","1398.248","0.000","3778.368","15.368",".004","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS22","SLS22","3号索塔","1541.758","1596.904","1612.705","1741.550","1626.178","1778.330","3445.417","39.417",".012","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX02","SLX02","4号索塔","1573.799","1613.248","1657.692","1769.046","1738.512","1659.974","3574.84","47.84",".014","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX01","SLX01","4号索塔","1562.248","0.000","0.000","0.000","0.000","0.000","5793.048","48.048",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS04","SLS04","1号索塔","1703.566","1629.904","1703.130","1702.825","1688.431","1703.631","3193.341","144.341",".047","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX13","SLX13","5号索塔","1807.351","1735.956","1697.443","1680.663","1735.435","1726.371","3487.434","38.434",".011","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS20","SLS20","3号索塔","311.753","0.000","1719.827","311.759","1587.764","1728.790","8050.822","4752.822","1.441","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX19","SLX19","6号索塔","1651.040","1674.951","1667.817","1591.291","1616.186","1739.670","3346.92","19.92",".006","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX04","SLX04","4号索塔","1648.730","1731.110","1632.530","1761.939","1821.376","1759.486","3078.716","29.716",".01","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS11","SLS11","2号索塔","1713.529","1738.923","1538.973","1451.373","1704.787","1579.707","3783.323","37.323",".01","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS16","SLS16","2号索塔","1675.012","1722.795","1753.868","1604.696","1650.922","1695.305","6753.651","53.651",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX21","SLX21","6号索塔","1710.704","1739.193","1645.979","1588.014","1579.227","1601.951","3397.616","25.616",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS14","SLS14","2号索塔","1337.669","1671.874","1555.850","1383.494","1847.256","1540.917","3725.315","28.315",".008","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX12","SLX12","5号索塔","1659.300","1582.937","1644.011","1780.650","1683.400","1624.785","3496.487","24.487",".007","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX11","SLX11","5号索塔","1624.473","1663.590","1752.149","1602.436","1671.794","1595.407","3781.683","35.683",".01","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS01","SLS01","1号索塔","1427.272","1608.804","1730.794","1527.589","1589.376","1733.589","5811.798","66.798",".012","正常",""
"2022-10-18 04:53:21","2022-10-18","SLS15","SLS15","2号索塔","1936.517","1580.099","1717.776","1617.637","1337.352","1688.995","4190.315","16.315",".004","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX24","SLX24","6号索塔","1649.896","1598.955","1649.335","1630.873","1653.369","1593.662","6315.4","61.4",".01","正常",""
"2022-10-18 04:53:21","2022-10-18","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1712.948","0.000","0.000","5825.318","68.318",".012","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS08","SLS08","1号索塔","1673.932","1554.106","1534.457","1686.143","1483.694","1634.811","5805.05","48.05",".008","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX15","SLX15","5号索塔","1605.865","1525.697","1563.478","1511.675","1611.983","1563.612","4204.333","30.333",".007","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS02","SLS02","1号索塔","1744.157","1712.716","1716.883","1619.370","1738.076","1622.658","3570.167","43.167",".012","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX23","SLX23","6号索塔","1683.183","1673.613","1638.375","1557.220","1571.561","1589.857","3976.957","34.957",".009","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS01","SLS01","1号索塔","1428.026","1609.501","1731.265","1528.201","1590.124","1734.259","5802.647","57.647",".01","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS23","SLS23","3号索塔","1572.911","1657.400","1683.863","1460.900","1442.793","1712.088","3961.219","19.219",".005","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX04","SLX04","4号索塔","1647.445","1730.411","1630.849","1760.996","1820.729","1759.150","3088.935","39.935",".013","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS24","SLS24","3号索塔","1536.293","1590.240","1512.629","1484.480","1666.939","1606.340","6282.145","28.145",".005","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX12","SLX12","5号索塔","1657.516","1581.436","1642.421","1779.566","1682.390","1623.920","3510.47","38.47",".011","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS03","SLS03","1号索塔","1795.566","1754.408","1799.226","1687.074","1542.250","1695.071","3189.509","44.509",".014","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS06","SLS06","1号索塔","1726.997","1768.543","1541.835","1713.553","1772.445","1721.138","3011.605","54.605",".018","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS07","SLS07","1号索塔","1552.211","1605.324","1685.314","1723.394","1643.251","1660.868","3607.004","41.004",".011","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX10","SLX10","5号索塔","1575.405","1647.076","1489.977","1550.612","1621.565","1558.205","4257.018","34.018",".008","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS13","SLS13","2号索塔","1792.139","1758.647","1678.986","1580.252","1696.679","1632.113","3484.742","35.742",".01","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX24","SLX24","6号索塔","1649.528","1598.976","1649.093","1630.853","1652.832","1593.403","6318.913","64.913",".01","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS11","SLS11","2号索塔","1713.585","1738.825","1539.292","1451.410","1704.689","1580.005","3782.487","36.487",".01","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS12","SLS12","2号索塔","1652.285","1646.698","1701.697","1660.506","1782.188","1690.615","3506.008","34.008",".01","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX03","SLX03","4号索塔","1820.270","1698.667","1588.693","1731.899","1640.872","1787.855","3203.002","58.002",".018","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX14","SLX14","5号索塔","1661.688","1655.999","1573.083","1569.338","1774.355","1458.008","3742.498","45.498",".012","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX13","SLX13","5号索塔","1806.776","1735.393","1696.875","1678.545","1734.190","1725.875","3497.722","48.722",".014","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX07","SLX07","4号索塔","1654.596","1701.800","1586.243","1532.897","1561.770","1671.736","3609.967","43.967",".012","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS05","SLS05","1号索塔","1706.644","1738.819","1785.498","1699.876","1720.498","1739.811","2903.526","60.526",".021","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS10","SLS10","2号索塔","1571.122","1460.326","1415.019","1593.785","1562.372","1505.497","4246.541","23.541",".006","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX22","SLX22","6号索塔","1683.387","1536.808","1681.184","1687.762","1753.451","1513.793","3433.782","27.782",".008","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX17","SLX17","6号索塔","1616.494","1484.125","1648.152","1602.337","1749.279","2935.128","6492.441","51.441",".008","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS17","SLS17","3号索塔","1504.564","1488.771","1601.495","1668.960","1710.880","1548.513","6481.286","40.286",".006","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX19","SLX19","6号索塔","1650.512","1674.766","1667.396","1591.221","1616.142","1739.091","3350.235","23.235",".007","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX01","SLX01","4号索塔","1563.281","0.000","0.000","0.000","0.000","0.000","5778.971","33.971",".006","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS19","SLS19","3号索塔","1579.946","1651.984","1610.919","1615.542","1607.844","1670.581","3338.445","11.445",".003","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX06","SLX06","4号索塔","1743.961","1627.544","1608.098","1746.396","1758.045","1746.072","3007.581","50.581",".017","正常",""
"2022-10-19 20:51:56","2022-10-19","SLX16","SLX16","5号索塔","1563.777","1514.272","1683.572","1668.889","1655.039","1654.134","6768.835","68.835",".01","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS21","SLS21","3号索塔","1651.982","1596.029","1616.830","1688.813","1574.939","1664.586","3393.333","21.333",".006","正常",""
"2022-10-19 20:51:56","2022-10-19","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX15","SLX15","5号索塔","1605.758","1525.637","1563.433","1511.519","1611.907","1563.581","4205.038","31.038",".007","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS13","SLS13","2号索塔","1791.274","1758.396","1678.719","1579.813","1696.384","1631.557","3489.635","40.635",".012","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX01","SLX01","4号索塔","1563.432","0.000","0.000","0.000","0.000","0.000","5776.913","31.913",".006","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS04","SLS04","1号索塔","1703.239","1629.333","1702.638","1702.373","1688.614","1703.125","3197.268","148.268",".049","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX06","SLX06","4号索塔","1743.966","1627.485","1608.053","1746.316","1757.997","1745.569","3008.944","51.944",".018","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS05","SLS05","1号索塔","1706.369","1738.764","1785.457","1699.597","1720.262","1739.676","2905.412","62.412",".022","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS03","SLS03","1号索塔","1795.143","1754.151","1798.854","1686.786","1542.100","1694.759","3192.875","47.875",".015","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS06","SLS06","1号索塔","1726.761","1768.256","1541.556","1713.266","1772.144","1720.917","3014.566","57.566",".019","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS10","SLS10","2号索塔","1570.645","1459.863","1414.424","1593.415","1562.143","1505.130","4250.135","27.135",".006","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX10","SLX10","5号索塔","1575.305","1646.823","1489.898","1550.247","1621.268","1558.007","4258.97","35.97",".009","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX07","SLX07","4号索塔","1654.526","1701.660","1586.244","1532.792","1561.543","1671.684","3610.876","44.876",".013","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS01","SLS01","1号索塔","1427.847","1609.136","1731.068","1527.942","1589.911","1734.044","5805.976","60.976",".011","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS07","SLS07","1号索塔","1551.577","1604.973","1685.053","1723.004","1642.799","1660.488","3610.844","44.844",".013","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX12","SLX12","5号索塔","1657.649","1581.587","1642.527","1779.582","1682.366","1623.975","3509.705","37.705",".011","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX03","SLX03","4号索塔","1820.027","1698.518","1588.500","1731.689","1640.764","1787.712","3204.94","59.94",".019","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX22","SLX22","6号索塔","1683.232","1536.579","1681.051","1687.570","1753.258","1513.489","3435.89","29.89",".009","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS02","SLS02","1号索塔","1744.092","1712.280","1716.675","1618.937","1737.682","1622.164","3573.406","46.406",".013","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX17","SLX17","6号索塔","1616.384","1483.647","1647.538","1602.093","1749.061","2934.844","6497.317","56.317",".009","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX05","SLX05","4号索塔","1847.423","1673.175","1666.830","1785.767","1934.062","1602.001","2905.969","62.969",".022","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS23","SLS23","3号索塔","1572.375","1656.882","1683.493","1460.266","1442.281","1711.433","3966.091","24.091",".006","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX09","SLX09","5号索塔","1610.884","1495.026","1655.276","1576.809","1706.511","1440.633","6991.005","61.005",".009","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX19","SLX19","6号索塔","1650.377","1674.625","1667.251","1590.876","1615.351","1739.045","3353.047","26.047",".008","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX23","SLX23","6号索塔","1682.883","1673.318","1638.070","1556.872","1571.276","1589.705","3979.567","37.567",".01","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS22","SLS22","3号索塔","1541.924","1596.246","1613.030","1741.464","1626.515","1773.808","3453.954","47.954",".014","正常",""
"2022-10-19 22:53:14","2022-10-19","SLX21","SLX21","6号索塔","1710.387","1738.495","1645.950","1588.300","1579.423","1602.181","3398.343","26.343",".008","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS08","SLS08","1号索塔","1673.787","1553.850","1534.213","1685.952","1483.381","1634.658","5808.037","51.037",".009","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS11","SLS11","2号索塔","1713.303","1738.496","1538.908","1450.933","1704.518","1579.679","3785.883","39.883",".011","正常",""
"2022-10-19 22:53:14","2022-10-19","SLS17","SLS17","3号索塔","1504.229","1488.561","1601.299","1668.208","1710.657","1548.214","6486.199","45.199",".007","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX20","SLX20","6号索塔","1616.662","1714.988","1757.219","1777.038","1566.069","1673.232","3327.918","29.918",".009","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS12","SLS12","2号索塔","1651.858","1645.865","1700.865","1660.019","1781.575","1689.888","3513.13","41.13",".012","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX14","SLX14","5号索塔","1662.520","1656.173","1573.837","1569.017","1773.936","1458.255","3740.365","43.365",".012","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS23","SLS23","3号索塔","1571.314","1655.943","1682.182","1458.898","1440.301","1710.854","3976.836","34.836",".009","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS17","SLS17","3号索塔","1502.827","1487.051","1598.889","1666.158","1709.452","1546.625","6510.763","69.763",".011","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS22","SLS22","3号索塔","1541.024","1598.252","1611.708","1740.993","1625.379","1773.981","3456.843","50.843",".015","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX02","SLX02","4号索塔","1572.833","1612.945","1657.272","1767.802","1737.121","1659.230","3582.978","55.978",".016","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX08","SLX08","4号索塔","0.000","0.000","0.000","1712.245","0.000","0.000","5835.824","78.824",".014","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS04","SLS04","1号索塔","1725.456","1628.376","1870.568","1810.182","1669.293","1701.225","2669.609","-379.391","-.124","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS18","SLS18","3号索塔","1566.885","1777.345","1510.822","1513.765","1749.731","1496.787","3802.81","39.81",".011","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS02","SLS02","1号索塔","1742.529","1711.541","1715.807","1618.260","1736.220","1619.822","3585.691","58.691",".017","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX24","SLX24","6号索塔","1648.530","1598.460","1648.625","1629.948","1651.967","1592.637","6330.135","76.135",".012","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX16","SLX16","5号索塔","1563.281","1514.209","1683.119","1668.707","1654.728","1653.634","6773.832","73.832",".011","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX10","SLX10","5号索塔","1574.838","1646.440","1489.464","1550.541","1620.868","1556.991","4262.58","39.58",".009","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX15","SLX15","5号索塔","1605.104","1525.053","1562.835","1511.594","1611.451","1563.288","4208.805","34.805",".008","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS08","SLS08","1号索塔","1671.916","1552.489","1533.210","1684.848","1481.745","1632.807","5828.561","71.561",".012","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX23","SLX23","6号索塔","1682.875","1672.815","1637.704","1556.585","1571.098","1589.186","3982.441","40.441",".01","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS03","SLS03","1号索塔","1794.631","1753.377","1798.266","1686.103","1541.165","1694.005","3200.635","55.635",".018","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS21","SLS21","3号索塔","1651.105","1594.871","1616.104","1688.010","1574.050","1664.120","3401.976","29.976",".009","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS07","SLS07","1号索塔","1550.131","1603.973","1683.183","1722.021","1641.428","1658.585","3624.27","58.27",".016","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX04","SLX04","4号索塔","1647.295","1730.177","1630.024","1760.791","1819.993","1758.691","3093.781","44.781",".015","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX11","SLX11","5号索塔","1624.435","1663.000","1752.052","1601.046","1670.276","1594.784","3789.201","43.201",".012","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX07","SLX07","4号索塔","1653.395","1701.055","1584.600","1532.025","1560.657","1670.778","3619.993","53.993",".015","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS19","SLS19","3号索塔","1579.011","1650.973","1609.804","1615.274","1607.062","1668.982","3348.469","21.469",".006","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS10","SLS10","2号索塔","1569.774","1459.417","1413.651","1592.554","1561.234","1504.136","4257.194","34.194",".008","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX19","SLX19","6号索塔","1650.076","1674.029","1667.133","1591.377","1615.385","1738.496","3354.982","27.982",".008","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS24","SLS24","3号索塔","1533.940","1589.130","1511.350","1483.032","1665.649","1604.948","6303.23","49.23",".008","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS16","SLS16","2号索塔","1674.670","1721.877","1752.843","1604.391","1650.165","1695.069","6762.945","62.945",".009","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS09","SLS09","2号索塔","0.000","0.000","0.000","0.000","0.000","0.000","6930","0","0","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS06","SLS06","1号索塔","1726.368","1767.615","1541.452","1712.781","1771.900","1720.003","3019.741","62.741",".021","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX01","SLX01","4号索塔","1562.191","0.000","0.000","0.000","0.000","0.000","5793.824","48.824",".008","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX21","SLX21","6号索塔","1710.049","1737.832","1644.727","1587.726","1578.571","1601.883","3405.352","33.352",".01","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS15","SLS15","2号索塔","1934.370","1579.500","1716.816","1617.109","1336.821","1687.399","4200.809","26.809",".006","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX06","SLX06","4号索塔","1743.926","1627.177","1607.520","1746.184","1757.976","1746.626","3008.782","51.782",".018","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX17","SLX17","6号索塔","1614.971","1482.624","1646.830","1601.153","1747.686","2931.684","6513.52","72.52",".011","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS20","SLS20","3号索塔","344.742","1801.752","1718.489","1550.089","0.000","1726.176","6415.02","3117.02",".945","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX05","SLX05","4号索塔","1847.443","1672.869","1667.066","1785.621","1933.992","1602.094","2906.323","63.323",".022","正常",""
"2022-10-21 14:53:26","2022-10-21","SLX12","SLX12","5号索塔","1657.560","1581.638","1642.452","1779.703","1682.225","1624.226","3509.494","37.494",".011","正常",""
"2022-10-21 14:53:26","2022-10-21","SLS13","SLS13","2号索塔","1790.664","1757.998","1678.375","1579.032","1696.286","1631.116","3494.472","45.472",".013","正常",""
"2022-10-21 16:52:05","2022-10-21","SLS18","SLS18","3号索塔","1567.193","1777.079","1510.783","1513.588","1749.628","1496.837","3803.213","40.213",".011","正常",""
